claim_id,customer_id,incident_date,claim_amount,claim_status,claim_type
62019,16919,2020-08-02 07:22:34,7623,Under Review,Other
62020,13277,2020-06-11 13:38:18,6809,Approved,Other
62021,25205,2023-06-08 17:25:38,8885,Rejected,Other
62022,28170,2019-08-10 05:23:04,8320,Approved,Theft
62023,14452,2022-03-29 10:06:25,6759,Approved,Theft
62024,17348,2019-02-05 04:02:58,6584,Under Review,Natural Disaster
62025,17094,2022-02-08 06:41:31,6141,Under Review,Accident
62026,23743,2020-05-29 07:00:15,7561,Under Review,Theft
62027,13998,2022-05-16 16:27:08,13006,Under Review,Natural Disaster
62028,17642,2022-12-26 18:20:15,4367,Approved,Natural Disaster
62029,10823,2022-08-23 14:29:48,10943,Approved,Accident
62030,23324,2020-10-18 04:56:24,6783,Rejected,Natural Disaster
62031,28074,2018-02-13 05:45:25,4070,Rejected,Natural Disaster
62032,21915,2023-12-16 21:08:05,9443,Rejected,Natural Disaster
62033,28570,2024-11-30 06:33:37,4257,Approved,Natural Disaster
62034,19523,2020-02-13 00:31:38,9400,Approved,Natural Disaster
62035,24519,2017-11-26 13:02:47,3759,Rejected,Theft
62036,14835,2018-07-15 01:02:37,7215,Under Review,Theft
62037,27749,2021-05-08 19:09:09,8132,Rejected,Natural Disaster
62038,15411,2024-08-31 00:18:33,682,Rejected,Accident
62039,28080,2019-10-01 23:38:57,12562,Approved,Accident
62040,15887,2018-08-09 01:54:14,9336,Approved,Other
62041,12267,2021-05-16 17:51:42,10512,Under Review,Other
62042,29276,2017-08-16 15:46:29,5009,Rejected,Accident
62043,17391,2021-07-01 10:48:19,9426,Rejected,Theft
62044,15033,2019-01-02 12:15:22,10080,Rejected,Theft
62045,18524,2020-04-27 19:37:11,7262,Approved,Accident
62046,17990,2023-11-15 14:22:17,13098,Rejected,Natural Disaster
62047,18554,2019-03-18 08:07:01,2027,Rejected,Other
62048,22084,2019-01-19 11:43:29,8935,Approved,Accident
62049,13247,2018-12-16 14:06:28,3978,Approved,Other
62050,14495,2019-11-12 23:55:36,8076,Rejected,Other
62051,28021,2018-03-05 05:07:48,2631,Rejected,Accident
62052,17325,2021-10-05 13:19:56,7562,Under Review,Accident
62053,13090,2022-03-11 12:51:14,4527,Under Review,Theft
62054,11562,2024-03-11 01:42:37,5315,Approved,Accident
62055,28532,2021-12-06 04:23:58,10869,Under Review,Accident
62056,12809,2021-02-20 05:04:21,4483,Under Review,Other
62057,18412,2022-04-18 07:47:05,10557,Approved,Natural Disaster
62058,24474,2023-09-20 16:18:34,10763,Under Review,Accident
62059,13974,2022-02-06 16:55:37,10565,Under Review,Accident
62060,15277,2023-07-29 03:39:33,10673,Approved,Natural Disaster
62061,29701,2024-06-08 20:14:18,10120,Under Review,Accident
62062,19045,2018-04-07 09:27:37,7850,Under Review,Other
62063,22838,2019-09-07 07:00:46,5326,Approved,Other
62064,21632,2022-05-12 08:39:28,6970,Under Review,Other
62065,16743,2024-07-05 18:48:19,8364,Rejected,Accident
62066,17116,2021-06-22 19:29:13,5768,Approved,Natural Disaster
62067,27731,2022-08-29 07:45:24,1859,Rejected,Other
62068,29693,2018-01-30 23:33:00,7970,Under Review,Natural Disaster
62069,24180,2018-01-11 11:44:59,9680,Rejected,Natural Disaster
62070,26620,2019-03-21 22:01:15,3804,Approved,Other
62071,20310,2017-07-23 21:25:27,6931,Rejected,Accident
62072,20617,2022-05-24 05:35:14,4637,Approved,Accident
62073,10561,2022-11-02 13:37:45,12568,Rejected,Other
62074,21982,2023-03-06 11:11:09,4433,Approved,Accident
62075,19089,2019-03-08 19:22:34,1885,Under Review,Theft
62076,20646,2021-12-08 13:33:57,5053,Rejected,Accident
62077,26174,2021-03-16 19:34:45,8095,Under Review,Other
62078,13637,2023-01-05 14:25:12,7939,Rejected,Natural Disaster
62079,29865,2019-10-09 20:08:20,8466,Approved,Theft
62080,27631,2017-12-19 10:49:42,12261,Rejected,Other
62081,22598,2024-06-22 01:25:51,5864,Under Review,Accident
62082,19924,2018-10-08 11:45:52,10269,Rejected,Other
62083,13910,2024-08-17 11:03:40,7376,Under Review,Natural Disaster
62084,26027,2018-01-14 00:31:20,9206,Under Review,Accident
62085,18853,2019-12-22 14:19:04,6313,Rejected,Natural Disaster
62086,22330,2024-05-02 11:10:47,4909,Approved,Other
62087,28820,2020-05-07 11:50:11,1697,Under Review,Natural Disaster
62088,28243,2021-12-27 04:26:08,8888,Rejected,Natural Disaster
62089,25408,2017-05-20 15:30:16,10358,Under Review,Accident
62090,29972,2022-06-22 18:10:30,4196,Approved,Natural Disaster
62091,17130,2020-12-19 10:16:05,2507,Approved,Other
62092,29510,2022-05-16 06:44:45,14993,Rejected,Theft
62093,27061,2021-08-26 03:49:02,4333,Approved,Natural Disaster
62094,21704,2018-03-21 16:18:45,11663,Under Review,Other
62095,27651,2024-04-28 08:33:40,5073,Under Review,Other
62096,14655,2023-07-04 13:10:04,6284,Under Review,Other
62097,11860,2018-02-04 04:29:22,5507,Rejected,Other
62098,14295,2024-08-27 12:08:46,6763,Under Review,Natural Disaster
62099,22820,2017-10-11 10:36:54,3306,Approved,Other
62100,17178,2024-09-24 07:25:12,5000,Under Review,Accident
62101,29543,2017-01-18 21:09:23,4023,Rejected,Natural Disaster
62102,11665,2022-12-22 14:30:21,1444,Approved,Theft
62103,12219,2020-09-06 16:30:53,5063,Approved,Accident
62104,28601,2019-12-14 04:02:04,10697,Under Review,Natural Disaster
62105,27796,2018-05-24 17:45:08,8688,Rejected,Natural Disaster
62106,15037,2021-01-03 17:21:35,4742,Rejected,Accident
62107,14495,2018-05-03 14:30:11,9119,Rejected,Other
62108,28989,2018-12-24 12:21:35,6803,Rejected,Theft
62109,18072,2019-10-26 17:28:32,5494,Rejected,Natural Disaster
62110,11088,2022-05-15 17:15:56,11633,Approved,Accident
62111,23531,2021-03-07 15:22:44,3211,Approved,Theft
62112,15785,2023-07-19 08:22:34,9546,Under Review,Theft
62113,21305,2018-07-01 01:20:05,4779,Approved,Natural Disaster
62114,20903,2017-12-15 23:27:12,5877,Approved,Theft
62115,11105,2019-07-25 18:14:36,12395,Rejected,Theft
62116,10740,2017-09-20 23:32:41,6794,Under Review,Accident
62117,19504,2024-09-18 05:40:08,6485,Approved,Theft
62118,20299,2019-12-23 01:27:06,5718,Rejected,Theft
62119,21458,2019-12-26 23:45:53,10611,Approved,Accident
62120,22440,2021-04-07 04:04:22,9404,Rejected,Natural Disaster
62121,19485,2018-02-12 05:33:31,10199,Approved,Other
62122,28572,2022-06-17 12:00:01,10948,Approved,Theft
62123,13839,2022-11-11 23:48:50,9880,Rejected,Other
62124,28318,2020-07-01 22:46:50,8883,Approved,Accident
62125,20832,2023-09-04 16:13:20,11149,Rejected,Theft
62126,21830,2020-02-02 07:36:28,8214,Approved,Natural Disaster
62127,22893,2022-03-14 11:47:39,8180,Rejected,Accident
62128,20691,2019-07-09 10:53:25,6887,Approved,Other
62129,14819,2022-10-29 10:06:45,7344,Approved,Theft
62130,26843,2019-06-15 07:55:13,4564,Rejected,Accident
62131,14731,2018-10-26 14:55:36,3333,Under Review,Other
62132,22058,2023-12-03 00:31:42,7779,Rejected,Theft
62133,12868,2023-07-03 12:58:02,5773,Under Review,Natural Disaster
62134,13537,2018-03-21 19:37:30,4266,Under Review,Accident
62135,21569,2022-08-24 05:38:24,1520,Rejected,Natural Disaster
62136,19332,2021-06-19 11:26:31,3731,Approved,Other
62137,15821,2020-01-11 23:23:38,2649,Approved,Other
62138,19103,2021-04-07 21:26:07,3781,Approved,Natural Disaster
62139,13625,2024-06-14 17:37:34,5825,Approved,Theft
62140,10255,2024-02-10 11:47:20,10150,Approved,Natural Disaster
62141,18464,2024-07-08 11:54:51,7609,Approved,Accident
62142,24462,2017-03-31 17:00:04,9438,Under Review,Accident
62143,13384,2019-10-22 18:02:23,7259,Under Review,Accident
62144,27140,2023-01-18 23:19:35,5280,Approved,Natural Disaster
62145,15619,2020-06-10 10:12:49,6519,Under Review,Accident
62146,23802,2021-07-19 04:41:34,9710,Approved,Other
62147,15769,2021-01-28 12:26:03,4850,Approved,Accident
62148,20226,2023-12-21 13:53:07,6483,Under Review,Other
62149,27254,2019-05-08 06:50:51,9824,Rejected,Accident
62150,10278,2024-02-03 17:51:37,10179,Rejected,Theft
62151,17207,2019-09-03 03:38:36,11188,Under Review,Accident
62152,19433,2018-03-01 06:41:50,2198,Rejected,Natural Disaster
62153,11860,2018-01-16 14:50:30,5157,Approved,Theft
62154,18766,2024-03-16 11:25:26,7496,Rejected,Natural Disaster
62155,22774,2023-05-06 08:00:37,6196,Rejected,Other
62156,12584,2020-06-08 09:49:13,1406,Rejected,Theft
62157,17040,2023-02-01 12:51:08,7088,Under Review,Other
62158,28902,2022-04-03 22:20:32,8455,Rejected,Natural Disaster
62159,23478,2024-07-22 02:03:02,6935,Under Review,Accident
62160,22241,2019-01-20 12:08:53,9969,Under Review,Accident
62161,19699,2020-04-04 05:47:14,5239,Under Review,Other
62162,23116,2020-10-08 07:46:32,10058,Approved,Other
62163,16547,2018-08-26 05:35:00,6574,Under Review,Theft
62164,16547,2017-10-08 06:25:30,2768,Under Review,Natural Disaster
62165,18927,2020-10-27 19:24:38,3057,Under Review,Theft
62166,22419,2022-12-03 20:31:16,4523,Under Review,Other
62167,26441,2021-10-01 22:47:39,8129,Rejected,Natural Disaster
62168,14015,2017-09-26 10:53:17,5839,Rejected,Theft
62169,24361,2019-06-09 09:20:51,9774,Rejected,Accident
62170,14156,2018-07-12 10:12:41,4354,Rejected,Natural Disaster
62171,23877,2019-12-11 06:24:29,5819,Approved,Theft
62172,20190,2020-05-18 13:37:45,9937,Rejected,Accident
62173,13989,2018-12-31 06:32:35,4733,Under Review,Other
62174,14174,2019-04-25 06:37:45,12152,Rejected,Other
62175,27054,2022-10-25 23:00:29,5456,Rejected,Accident
62176,23812,2018-07-10 06:12:38,8582,Approved,Other
62177,15877,2024-04-23 06:15:37,5945,Under Review,Natural Disaster
62178,21627,2023-02-08 05:23:40,9708,Under Review,Accident
62179,12652,2023-02-26 20:38:00,6038,Under Review,Theft
62180,16169,2017-04-28 16:36:14,9262,Under Review,Theft
62181,10616,2018-03-20 11:12:55,6036,Approved,Other
62182,25844,2017-02-17 10:49:03,8277,Under Review,Natural Disaster
62183,15490,2020-01-09 04:05:20,8916,Rejected,Other
62184,25942,2023-08-19 17:43:42,7118,Under Review,Accident
62185,17028,2022-06-08 16:05:55,7839,Under Review,Theft
62186,20762,2022-08-07 10:43:10,9390,Rejected,Theft
62187,21551,2024-11-11 12:55:39,12157,Approved,Other
62188,16101,2024-11-15 04:17:59,11317,Approved,Accident
62189,13513,2023-01-09 18:40:10,7591,Rejected,Other
62190,19000,2017-06-05 07:37:55,6925,Under Review,Accident
62191,20373,2021-06-12 23:24:53,6245,Rejected,Theft
62192,17087,2024-03-10 18:42:52,13538,Under Review,Theft
62193,28382,2023-07-06 11:20:25,6609,Approved,Other
62194,27212,2024-08-28 09:06:39,6716,Under Review,Accident
62195,24395,2019-04-14 15:01:35,10249,Rejected,Theft
62196,23457,2019-08-08 01:19:05,6790,Rejected,Accident
62197,17427,2022-09-11 15:50:04,8411,Rejected,Other
62198,29229,2018-11-28 09:13:21,4244,Under Review,Theft
62199,18195,2023-06-08 10:42:19,3161,Approved,Accident
62200,19861,2019-07-24 02:56:41,6013,Rejected,Natural Disaster
62201,17073,2021-08-27 04:16:20,7369,Rejected,Other
62202,13595,2022-11-16 20:11:06,6392,Under Review,Theft
62203,24433,2020-04-19 04:33:36,2881,Rejected,Natural Disaster
62204,19422,2022-08-03 11:12:55,13347,Approved,Other
62205,27125,2017-05-28 23:21:52,11212,Approved,Other
62206,19944,2018-01-08 21:41:27,11061,Under Review,Natural Disaster
62207,11678,2021-06-18 01:26:02,5472,Approved,Natural Disaster
62208,27746,2020-11-10 11:31:57,7656,Approved,Natural Disaster
62209,11970,2017-07-26 16:23:21,8762,Approved,Natural Disaster
62210,12712,2019-06-18 10:49:04,8524,Approved,Accident
62211,22983,2022-03-19 01:26:33,4871,Approved,Natural Disaster
62212,11973,2023-06-07 03:32:26,5767,Under Review,Natural Disaster
62213,24128,2017-08-30 17:05:38,2842,Approved,Other
62214,18724,2017-10-14 11:22:35,7937,Rejected,Theft
62215,21786,2020-08-23 03:48:46,3629,Rejected,Accident
62216,17141,2018-01-14 16:49:45,-326,Rejected,Other
62217,20603,2023-03-28 06:43:46,6733,Rejected,Theft
62218,14971,2021-11-29 09:11:17,8824,Approved,Natural Disaster
62219,25134,2021-01-16 21:07:03,11089,Approved,Other
62220,20785,2022-10-22 14:26:19,8393,Under Review,Theft
62221,13854,2018-10-12 00:40:41,10597,Approved,Accident
62222,15520,2022-03-01 01:36:07,6272,Approved,Natural Disaster
62223,20859,2017-07-09 04:39:57,8233,Approved,Other
62224,27626,2024-03-14 00:15:56,8146,Approved,Natural Disaster
62225,17353,2024-03-29 13:06:15,9046,Rejected,Accident
62226,12111,2024-03-04 08:54:03,4904,Rejected,Natural Disaster
62227,15239,2019-11-04 07:02:03,6834,Rejected,Other
62228,28026,2018-07-15 22:38:13,7387,Approved,Theft
62229,21317,2023-05-18 12:45:47,7251,Under Review,Other
62230,24718,2021-03-10 12:17:35,5238,Under Review,Accident
62231,19533,2019-10-17 14:41:24,6270,Approved,Accident
62232,24546,2022-12-26 22:00:26,7644,Under Review,Accident
62233,20670,2021-09-09 12:59:10,6259,Rejected,Natural Disaster
62234,19670,2024-08-18 06:08:31,7348,Approved,Accident
62235,14024,2021-01-13 06:16:50,5894,Under Review,Accident
62236,28953,2023-05-26 01:12:49,6612,Under Review,Theft
62237,26652,2022-12-27 07:12:40,6700,Approved,Accident
62238,14916,2020-11-14 01:54:53,5540,Approved,Theft
62239,16869,2020-12-21 21:06:00,11226,Rejected,Other
62240,15120,2017-05-13 20:33:14,8805,Rejected,Theft
62241,15666,2022-08-15 17:36:28,3769,Approved,Other
62242,16622,2018-11-19 07:32:40,11090,Under Review,Other
62243,26076,2021-10-21 16:25:11,5472,Rejected,Theft
62244,28862,2022-08-04 10:16:50,12541,Rejected,Theft
62245,24608,2021-06-09 12:48:41,10618,Rejected,Other
62246,11842,2024-06-02 02:59:11,6788,Approved,Theft
62247,24421,2024-08-19 20:48:57,6033,Under Review,Natural Disaster
62248,26256,2022-05-13 00:48:45,7235,Under Review,Theft
62249,19059,2021-02-10 02:36:01,7984,Rejected,Natural Disaster
62250,18304,2024-11-15 13:55:00,5075,Under Review,Natural Disaster
62251,12457,2018-12-22 03:56:34,5562,Approved,Other
62252,15678,2023-02-08 20:07:56,3376,Approved,Theft
62253,13781,2023-12-15 14:28:04,10283,Under Review,Natural Disaster
62254,24157,2019-11-01 04:20:43,7567,Rejected,Theft
62255,29730,2020-12-29 07:49:52,5073,Approved,Other
62256,24550,2023-07-19 14:34:27,2918,Approved,Accident
62257,20759,2019-06-18 07:13:06,3016,Approved,Other
62258,26307,2018-10-15 23:21:21,5244,Under Review,Other
62259,19523,2019-11-30 13:04:32,4336,Rejected,Natural Disaster
62260,19773,2021-12-20 20:47:28,10577,Approved,Theft
62261,16562,2024-05-29 08:37:48,6801,Approved,Other
62262,13239,2023-05-17 08:38:12,10705,Approved,Theft
62263,23094,2019-09-30 20:42:11,6387,Rejected,Accident
62264,12668,2023-12-01 22:15:03,6403,Under Review,Natural Disaster
62265,16837,2024-11-18 10:10:15,12357,Under Review,Other
62266,21368,2021-06-17 04:29:38,8732,Rejected,Theft
62267,15507,2024-06-22 14:06:23,6616,Under Review,Accident
62268,19616,2022-01-12 03:08:02,6556,Approved,Natural Disaster
62269,16842,2017-11-27 01:04:03,10434,Under Review,Theft
62270,20675,2022-01-22 09:52:33,14112,Rejected,Accident
62271,10130,2023-05-05 18:19:43,4764,Rejected,Other
62272,18228,2017-07-09 09:20:55,4160,Rejected,Accident
62273,11528,2024-12-25 05:07:33,6707,Under Review,Natural Disaster
62274,28657,2024-09-05 19:25:32,10377,Under Review,Other
62275,15868,2019-08-10 19:32:24,6385,Rejected,Other
62276,11327,2017-07-26 08:25:16,8970,Under Review,Theft
62277,27836,2024-05-21 12:35:55,5867,Approved,Theft
62278,18570,2020-02-22 21:14:51,-345,Approved,Accident
62279,25461,2021-09-11 14:54:18,11469,Rejected,Natural Disaster
62280,28744,2018-03-06 07:43:40,3959,Approved,Theft
62281,13339,2024-09-28 15:38:06,2451,Under Review,Other
62282,24887,2022-11-24 23:19:12,8736,Rejected,Accident
62283,23107,2022-02-15 01:28:16,8273,Rejected,Theft
62284,20861,2020-11-22 04:18:55,11706,Approved,Accident
62285,11177,2023-05-04 07:25:12,9009,Approved,Accident
62286,25415,2021-09-04 15:25:49,5867,Approved,Other
62287,13789,2019-04-28 20:46:54,8925,Rejected,Other
62288,27640,2019-03-04 18:39:30,7131,Rejected,Theft
62289,20596,2021-07-28 20:28:58,11656,Approved,Accident
62290,13399,2020-12-22 23:04:51,9381,Approved,Accident
62291,28975,2020-05-03 20:37:11,5495,Approved,Natural Disaster
62292,27418,2019-03-18 00:07:58,6758,Approved,Theft
62293,14424,2017-02-18 01:29:09,3897,Approved,Theft
62294,12399,2020-04-27 21:01:20,7645,Approved,Other
62295,29907,2023-04-15 19:36:16,5112,Under Review,Theft
62296,10519,2017-03-22 05:13:00,1311,Under Review,Other
62297,25948,2024-07-07 07:37:47,1236,Under Review,Natural Disaster
62298,10217,2017-10-01 18:02:24,8719,Rejected,Natural Disaster
62299,11267,2017-12-02 12:56:45,1945,Rejected,Other
62300,27659,2024-01-26 23:30:45,12200,Approved,Theft
62301,12486,2021-02-10 07:40:39,5791,Approved,Other
62302,27936,2017-10-20 22:49:46,3275,Under Review,Theft
62303,10498,2022-06-22 03:48:52,-174,Rejected,Accident
62304,22740,2023-04-16 00:27:18,9118,Under Review,Other
62305,10160,2017-08-07 15:08:29,9975,Approved,Accident
62306,25594,2019-06-15 19:15:27,5232,Under Review,Natural Disaster
62307,11665,2021-03-23 13:23:03,10982,Rejected,Natural Disaster
62308,27432,2017-07-03 16:50:07,7518,Under Review,Natural Disaster
62309,10772,2021-02-23 15:22:25,7802,Rejected,Accident
62310,29927,2018-11-15 21:27:41,13421,Approved,Natural Disaster
62311,29083,2020-12-18 19:39:31,8503,Approved,Theft
62312,25646,2020-01-04 10:12:02,5042,Rejected,Other
62313,29085,2021-01-30 04:07:11,6484,Approved,Theft
62314,22344,2019-10-23 08:03:43,5693,Under Review,Accident
62315,24272,2024-01-01 10:56:37,10065,Rejected,Theft
62316,13048,2022-05-16 01:20:09,896,Rejected,Theft
62317,17585,2021-03-22 02:05:48,8040,Approved,Accident
62318,21020,2024-09-27 12:25:21,9605,Rejected,Accident
62319,14607,2024-05-23 02:18:04,12592,Approved,Natural Disaster
62320,21791,2017-10-09 16:11:52,5234,Under Review,Accident
62321,13804,2024-05-26 13:38:42,5023,Approved,Other
62322,22687,2020-11-18 03:50:11,4862,Under Review,Accident
62323,16863,2023-04-10 10:45:19,7573,Under Review,Accident
62324,19302,2017-10-24 11:57:31,13483,Under Review,Accident
62325,11214,2021-11-27 07:43:17,6212,Approved,Other
62326,21257,2017-06-19 00:15:17,1558,Approved,Other
62327,10642,2018-03-21 02:16:51,9559,Under Review,Other
62328,17376,2021-11-13 15:05:24,6337,Under Review,Theft
62329,26459,2021-07-12 01:24:18,7032,Rejected,Natural Disaster
62330,16758,2017-05-13 14:49:46,4707,Rejected,Natural Disaster
62331,17775,2019-03-13 11:59:49,5223,Under Review,Other
62332,25255,2024-11-10 19:03:24,9893,Under Review,Natural Disaster
62333,21145,2022-09-09 09:02:48,7209,Approved,Natural Disaster
62334,25995,2019-04-05 02:39:49,13912,Rejected,Accident
62335,21854,2024-04-10 19:50:13,4382,Rejected,Accident
62336,14661,2023-03-11 22:15:22,4891,Approved,Other
62337,15938,2020-09-03 01:26:36,4901,Under Review,Accident
62338,15168,2020-04-14 23:19:10,7203,Rejected,Natural Disaster
62339,18114,2017-04-24 10:30:55,12214,Rejected,Accident
62340,28459,2022-05-12 10:59:55,669,Rejected,Other
62341,28311,2020-05-01 09:14:52,229,Rejected,Natural Disaster
62342,18861,2017-10-29 22:38:35,9640,Under Review,Other
62343,17793,2020-07-09 22:19:34,9065,Under Review,Natural Disaster
62344,21905,2024-09-18 19:39:05,7182,Rejected,Other
62345,27430,2022-09-09 03:22:57,11908,Under Review,Theft
62346,29876,2023-07-26 15:49:55,8566,Under Review,Theft
62347,22254,2022-02-15 00:05:22,4409,Under Review,Accident
62348,21787,2017-03-17 00:22:08,8253,Rejected,Accident
62349,24502,2023-03-01 15:54:44,4090,Under Review,Other
62350,16908,2021-08-31 22:55:20,9907,Under Review,Accident
62351,27199,2021-07-28 21:10:07,9512,Approved,Natural Disaster
62352,11687,2020-06-30 06:42:51,9084,Under Review,Accident
62353,10931,2022-04-04 07:35:33,6684,Under Review,Other
62354,26057,2017-06-02 00:44:08,10783,Approved,Other
62355,20788,2022-07-19 03:40:10,9482,Under Review,Theft
62356,23113,2024-05-15 14:30:39,6166,Rejected,Other
62357,23583,2017-05-09 20:46:11,8466,Under Review,Accident
62358,28102,2023-12-04 04:48:40,6075,Under Review,Theft
62359,17344,2024-04-20 14:31:54,5561,Rejected,Other
62360,22835,2020-03-28 14:34:05,4691,Under Review,Other
62361,22106,2024-08-19 13:01:55,7196,Under Review,Natural Disaster
62362,11629,2018-03-16 09:25:44,11061,Under Review,Theft
62363,14378,2019-12-27 00:21:01,8434,Under Review,Natural Disaster
